file_name,duration,file_size,processing_time1,processing_time2,processing_time3,processing_time4,processing_time5
OAF_mouse_fear.wav,1.5943310657596372,77902.0,0.0010955333709716797,0.0011180639266967773,0.0011397997538248699,0.0011374354362487793,0.0012169837951660155
OAF_far_happy.wav,2.037959183673469,99564.0,0.001188039779663086,0.000998854637145996,0.0010652542114257812,0.0010162591934204102,0.0010877132415771484
OAF_lot_fear.wav,1.5453514739229024,75512.0,0.0009062290191650391,0.0007534027099609375,0.0008294582366943359,0.0008345842361450195,0.0008200168609619141
110_1p1_Lr_sc_Meditron.wav,32.4,259244.0,0.006591081619262695,0.006073713302612305,0.006532033284505208,0.007970750331878662,0.007119226455688477
104_1b1_Ll_sc_Litt3200.wav,18.48,147884.0,0.00318145751953125,0.003330707550048828,0.0032540162404378257,0.004155397415161133,0.004117536544799805
OAF_merge_disgust.wav,2.4527437641723355,119818.0,0.0015347003936767578,0.0012854337692260742,0.001317898432413737,0.0013706088066101074,0.001462697982788086
226_1b1_Pl_sc_LittC2SE.wav,20.0,2646044.0,0.008084297180175781,0.008363008499145508,0.008253971735636393,0.01066654920578003,0.010354375839233399
OAF_ring_happy.wav,2.1185487528344673,103500.0,0.0009675025939941406,0.0009821653366088867,0.0010140736897786458,0.001060783863067627,0.0011266231536865234
OAF_dab_happy.wav,1.8904308390022675,92360.0,0.0008804798126220703,0.0009315013885498047,0.0009429454803466797,0.0009167790412902832,0.001007986068725586
OAF_met_fear.wav,1.482766439909297,72456.0,0.0007112026214599609,0.0007227659225463867,0.0007384618123372396,0.0007356405258178711,0.0008016586303710938
OAF_sail_disgust.wav,2.6094331065759637,127468.0,0.0011553764343261719,0.001117110252380371,0.0011704762776692708,0.0011854767799377441,0.001303386688232422
222_1b1_Ar_sc_Meditron.wav,74.45002267573696,595644.0,0.012666463851928711,0.014375925064086914,0.013824462890625,0.01904994249343872,0.01755070686340332
OAF_judge_fear.wav,1.4231292517006802,69544.0,0.0012214183807373047,0.0011953115463256836,0.0012494723002115886,0.0014653205871582031,0.0014888286590576173
OAF_ring_disgust.wav,2.2992743764172334,112324.0,0.0010535717010498047,0.0011409521102905273,0.0011257330576578777,0.001136183738708496,0.001287078857421875
211_2p3_Tc_mc_AKGC417L.wav,20.0,2646044.0,0.008204221725463867,0.008032917976379395,0.00821391741434733,0.010473489761352539,0.010599613189697266
OAF_dime_fear.wav,1.6011337868480726,78236.0,0.0009722709655761719,0.0008145570755004883,0.0008455912272135416,0.0009582638740539551,0.0010097503662109375
OAF_came_disgust.wav,2.294875283446712,112110.0,0.00103759765625,0.0010186433792114258,0.0010788440704345703,0.0010842084884643555,0.0011700153350830077
OAF_chain_happy.wav,2.0192290249433107,98650.0,0.0009324550628662109,0.0008922815322875977,0.0009252230326334635,0.0009313225746154785,0.0010464191436767578
OAF_bite_happy.wav,1.7424036281179138,85132.0,0.0008962154388427734,0.0008753538131713867,0.0008719762166341146,0.0008910298347473145,0.001061868667602539
OAF_lore_disgust.wav,2.3649433106575963,115530.0,0.0010981559753417969,0.001111149787902832,0.0010773340861002605,0.0010650157928466797,0.0012064456939697265
213_2p2_Al_mc_AKGC417L.wav,20.0,2646044.0,0.006223917007446289,0.006918430328369141,0.00707705815633138,0.009803533554077148,0.010162544250488282
OAF_mouse_happy.wav,2.1736961451247168,106192.0,0.0010180473327636719,0.0010404586791992188,0.0010945796966552734,0.0011616945266723633,0.0011990070343017578
223_1b1_Ll_sc_Meditron.wav,33.2,664044.0,0.006038665771484375,0.006684303283691406,0.0066034793853759766,0.009239554405212402,0.009765815734863282
OAF_luck_happy.wav,1.9684807256235828,96172.0,0.0008916854858398438,0.0009424686431884766,0.0010068416595458984,0.0010641217231750488,0.0013486385345458985
121_1p1_Tc_sc_Meditron.wav,20.0,2646044.0,0.0059969425201416016,0.0067702531814575195,0.006887118021647136,0.009552419185638428,0.009822702407836914
OAF_reach_happy.wav,2.0203174603174605,98702.0,0.0009458065032958984,0.0009905099868774414,0.0010865529378255208,0.0011690258979797363,0.00112152099609375
OAF_cool_happy.wav,2.0667573696145123,100970.0,0.0009548664093017578,0.0009714365005493164,0.0010457833607991536,0.0010133981704711914,0.0010458946228027344
OAF_hash_fear.wav,1.8289342403628117,89358.0,0.0008518695831298828,0.0008527040481567383,0.000968774159749349,0.0008903741836547852,0.0009957313537597655
109_1b1_Ll_sc_Litt3200.wav,16.944036281179137,135596.0,0.0025963783264160156,0.002824544906616211,0.002685705820719401,0.004396915435791016,0.0046689510345458984
213_1p3_Pl_mc_AKGC417L.wav,20.0,2646044.0,0.006428241729736328,0.0073015689849853516,0.00727089246114095,0.010575652122497559,0.011342191696166992
OAF_doll_angry.wav,1.632607709750567,79772.0,0.0007901191711425781,0.0008537769317626953,0.0008954207102457682,0.0009475946426391602,0.0011236190795898438
OAF_gas_angry.wav,1.649251700680272,80584.0,0.0007863044738769531,0.0008101463317871094,0.0008802413940429688,0.0008794665336608887,0.0010917186737060547
OAF_week_disgust.wav,2.466621315192744,120496.0,0.001047372817993164,0.0010349750518798828,0.0011187394460042317,0.001094222068786621,0.0013401031494140625
OAF_nag_happy.wav,2.027482993197279,99052.0,0.0009534358978271484,0.0009393692016601562,0.0009827613830566406,0.0009441971778869629,0.0012375354766845704
OAF_puff_fear.wav,1.5812244897959185,77262.0,0.0007612705230712891,0.0007841587066650391,0.0008130073547363281,0.000784456729888916,0.0010802268981933594
213_1p3_Pr_mc_AKGC417L.wav,20.0,2646044.0,0.006101131439208984,0.006961345672607422,0.00719602902730306,0.00967252254486084,0.010760068893432617
211_1p2_Pr_mc_AKGC417L.wav,20.0,2646044.0,0.006232261657714844,0.0071375370025634766,0.0072345733642578125,0.012199580669403076,0.01120448112487793
OAF_room_fear.wav,1.5856689342403627,77480.0,0.0008411407470703125,0.0007992982864379883,0.0009268919626871744,0.0010098814964294434,0.0009140491485595704
113_1b1_Pr_sc_Litt3200.wav,21.936009070294784,175532.0,0.002919912338256836,0.003203272819519043,0.0032110214233398438,0.0048552751541137695,0.0043834209442138675
OAF_cause_angry.wav,1.695873015873016,82860.0,0.0008373260498046875,0.0008502006530761719,0.0008800824483235677,0.001041412353515625,0.0011737346649169922
OAF_shirt_disgust.wav,2.519138321995465,123060.0,0.0010714530944824219,0.0010786056518554688,0.0011820793151855469,0.0011217594146728516,0.0012194156646728516
OAF_learn_disgust.wav,2.305124716553288,112610.0,0.0010170936584472656,0.000987410545349121,0.001140912373860677,0.001065075397491455,0.0011445999145507813
OAF_food_happy.wav,2.0852607709750566,101874.0,0.0009305477142333984,0.0009264945983886719,0.0009741783142089844,0.001033484935760498,0.001088428497314453
OAF_kill_happy.wav,2.241587301587302,109508.0,0.0009531974792480469,0.0009588003158569336,0.0011068979899088542,0.0010933876037597656,0.0011261463165283202
108_1b1_Al_sc_Meditron.wav,20.0,2646044.0,0.006293773651123047,0.006831169128417969,0.0072409311930338545,0.01237720251083374,0.009018707275390624
OAF_base_fear.wav,1.8691609977324264,91322.0,0.0008878707885742188,0.0009429454803466797,0.0009848276774088542,0.0012539029121398926,0.001146554946899414
OAF_knock_angry.wav,1.804671201814059,88174.0,0.0008158683776855469,0.0008418560028076172,0.000892798105875651,0.0009764432907104492,0.0009716510772705078
OAF_dodge_happy.wav,2.159455782312925,105496.0,0.0009582042694091797,0.0009855031967163086,0.0010724862416585286,0.0010557174682617188,0.0011579036712646485
OAF_sail_happy.wav,1.9777777777777779,96626.0,0.0009465217590332031,0.00086212158203125,0.0009125073750813802,0.0009211897850036621,0.000971841812133789
OAF_mood_fear.wav,1.386938775510204,67776.0,0.0007030963897705078,0.0006977319717407227,0.0007270971934000651,0.0007455945014953613,0.0008113384246826172
213_2p2_Pr_mc_AKGC417L.wav,20.0,2646044.0,0.006097316741943359,0.006756305694580078,0.006884336471557617,0.01011282205581665,0.009668636322021484
OAF_door_happy.wav,1.9567800453514739,95600.0,0.0009219646453857422,0.0009601116180419922,0.0009978612263997395,0.0011487007141113281,0.0013294219970703125
218_1p1_Pr_sc_Litt3200.wav,28.08,224684.0,0.0034058094024658203,0.0038995742797851562,0.003896474838256836,0.00670236349105835,0.005761861801147461
OAF_boat_angry.wav,1.3265759637188208,64830.0,0.0006911754608154297,0.0007034540176391602,0.0007836818695068359,0.0009720325469970703,0.0009114742279052734
OAF_merge_angry.wav,1.623673469387755,79336.0,0.0007524490356445312,0.000784754753112793,0.000888665517171224,0.0008354783058166504,0.000933837890625
